"Seg","Ter","Qua","Qui","Sex"
-0.00354339548404684,0.0079410762659495,0.0284378058290684,-0.00165968572927087,-0.00911555437723568
-0.000134102405382913,-0.00361144791759378,-0.0087111023654776,0.0431502560253554,-0.0167360026625365
NA,0.0406414257887688,0.014520895100272,0.024648948331048,0.0362809601403229
-0.0184219285980533,0.00831396666960713,-0.046546903999936,-0.0297926330984445,-0.047945684632581
0.0198287730134011,0.0356442614681661,0.011310775411329,0.0663895467283855,0.0121184946837109
0.0316113591662549,0.00300567078312379,-0.00820443433246977,0.0425465097054756,0.0388513583138372
-0.0244096540038635,-0.0425988210702426,-0.0210462031263698,0.00432271663171432,-0.0162987403523372
NA,-0.00970165715254986,0.0142268415544601,-0.0623284189153383,-0.0171833864869915
0.00455938950202356,0.0216863249847706,-0.00747182822504194,0.0215446580974862,0.028249785765009
0.016512293682923,-0.0105297859772062,-0.0675808616591633,-0.01086609643577,-0.000812758300737491
-0.00727661538886363,-0.0573166110117759,-0.0443611076789432,-0.0202566783737833,-0.0370904821075429
0.0218133464365918,0.00221296346611824,0.0315355607716043,0.00193598061301081,0.019040932820226
-0.0238981005230254,-0.0153600911781099,0.00167967257417536,0.0162365111001548,-0.00367569549933264
-0.0135168750818271,0.0156806843946142,0.0413870681634488,-0.00326205163127888,0.0163044589741385
0.025361709429851,-0.00560093996607911,-0.0335819131614797,0.0121340598112894,NA
-0.0293303921864862,-0.0438416471541806,-0.0282223850417239,-0.00891104997439304,-0.000585204457455836
-0.0486343205242346,0.0144720629868419,-0.0718562964353229,-0.0455252834446175,0.0166488337672297
-0.0650450635888138,-0.0328119867535332,-0.0699394590407958,0.00199527888287893,-0.0315778604508825
0.0291207321268654,-0.0282791775651552,0.0243542690007308,0.0103219912063712,-0.0331532832763812
0.019270165600069,0.00189605946731736,0.0714293905359977,0.0275819984853792,0.0253066224024812
-0.0337656956305539,0.00275468319165841,-0.0133103359397109,-0.0168782302363528,-0.0319037845653987
NA,0.0301766135363891,0.0263674890689778,0.0193256383327526,0.0446320776289849
-0.0118019287415906,-0.0298542321758808,-0.00907913605901923,0.00255364360375305,0.027316383826356
-0.00193588846655764,-0.0544241864612577,-0.0745060798741626,-0.0205734442568639,-0.0527578410954951
NA,-0.0129397801970382,0.0126538575516237,-0.0141801254122883,-0.020294721562018
0.044016578087734,0.066945249090517,0.0183658467733957,0.0494320651093173,0.0244097005827996
NA,-0.00384343259696284,-0.00185996362542534,0.00372783448739138,0.0124466584323735
0.00893976053635531,0.037524282131125,0.00112893729980142,-0.00797404259467721,-0.0139895411393045
0.0193586159467003,-0.010437333875755,-0.000100605147206684,0.00191387451776968,0.0265577950793737
-0.0108622321787312,0.00917815623014644,-0.0847251649894071,-0.0469246149815175,-0.031974947304299
0.0277572211209827,0.0281083431920178,-0.0122711332721137,0.0131262852931932,0.0175764019155316
0.00674221522805055,-0.00956643217234575,-0.0268184454576082,0.00410969752336493,-0.0192771235690493
0.0111105323190082,0.0204131819244573,0.0223283677691392,0.0222371968111399,0.0300263095604545
0.0179733755579259,-0.00740008617567789,-0.0108202220988308,-0.0261276876420206,0.0252169756315052
-0.0272592347122557,-0.0293719708439863,-0.0316523687513689,-0.0345830546064065,-0.0226289414186114
NA,-0.00363597280841632,-0.0348297513742461,-0.0192627663317501,-0.0400011259685712
0.0134811421271726,0.0769233417270234,0.0216919845026396,0.0485771153983771,0.0262310941468533
-0.000649162161511643,0.00455520276025225,0.0110315917101562,-0.011597267824555,0.0099086529073107
-0.0100700886247881,-0.00643850847604042,-0.0340267314330118,0.00274465293845969,0.00672049832928412
-0.051016279260861,-0.0523730757780475,-0.020393064386978,-0.00732577861998072,0.0321949832938472
-0.0306122688457255,-0.0334861216877193,-0.052940751089372,-0.0888086898515408,-0.0258280638893222
-0.0633950288772794,-0.0296529079090486,-0.0174289068879861,-0.0229035186877813,-0.0485050141280245
0.00265672301773385,0.0107565526299999,0.102170867961106,0.044341287893787,-0.0131622773315637
0.0547489788576943,0.0574803314300802,0.0760185716511268,0.0657785351829998,0.00655352981419368
0.00436270750209494,0.0302020643211604,0.0502780190710998,-0.050063022648444,0.017275100563139
